order_id,customer_id,order_date,city,warehouse,distance_km,order_value,order_items,warehouse_load,promised_delivery_days,actual_delivery_days,is_delayed,delay_days,past_delays,is_returned,delivery_cost,return_cost,month,distance_segment,load_segment,delay_probability
ORD02361,CUST0397,2024-07-15 16:00:00,Bangalore,WH_South,289,23380,1,173,2,3,1,1,3,1,728,500,2024-07,Long,High,0.6475068227776823
ORD02362,CUST0489,2024-07-15 18:00:00,Mumbai,WH_South,31,5591,1,205,5,6,1,1,5,0,212,0,2024-07,Short,High,0.5547640272755892
ORD02363,CUST0039,2024-07-15 20:00:00,Mumbai,WH_South,406,42253,7,88,7,11,1,4,2,0,1262,0,2024-07,Long,Low,0.5939471941408869
ORD02364,CUST0271,2024-07-15 22:00:00,Pune,WH_East,364,31630,13,214,5,4,0,0,1,0,778,0,2024-07,Long,High,0.5410935626222293
ORD02365,CUST0887,2024-07-16 00:00:00,Delhi,WH_West,64,17561,5,109,7,9,1,2,3,0,378,0,2024-07,Medium,Medium,0.6550877294807397
ORD02366,CUST0797,2024-07-16 02:00:00,Bangalore,WH_South,206,22793,6,208,3,6,1,3,2,1,762,500,2024-07,Long,High,0.6116425806304854
ORD02367,CUST0157,2024-07-16 04:00:00,Chennai,WH_West,254,2061,13,235,3,7,1,4,2,0,958,0,2024-07,Long,High,0.7403756961555246
ORD02368,CUST0075,2024-07-16 06:00:00,Pune,WH_West,366,41912,14,146,7,7,0,0,2,0,782,0,2024-07,Long,Medium,0.45616777717261925
ORD02369,CUST0884,2024-07-16 08:00:00,Chennai,WH_West,73,48053,8,153,2,3,1,1,3,0,296,0,2024-07,Medium,High,0.6074101779999733
ORD02370,CUST0800,2024-07-16 10:00:00,Pune,WH_East,462,4156,14,188,7,6,0,0,4,0,974,0,2024-07,Long,High,0.42720572256478406
ORD02371,CUST0130,2024-07-16 12:00:00,Hyderabad,WH_East,374,22118,13,159,5,6,1,1,1,0,898,0,2024-07,Long,High,0.6119190760374454
ORD02372,CUST0687,2024-07-16 14:00:00,Pune,WH_East,25,21030,2,78,5,5,0,0,1,0,100,0,2024-07,Short,Low,0.44429188762528116
ORD02373,CUST0974,2024-07-16 16:00:00,Kolkata,WH_East,156,22372,13,138,5,8,1,3,3,0,662,0,2024-07,Long,Medium,0.7284046625090052
ORD02374,CUST0084,2024-07-16 18:00:00,Mumbai,WH_South,106,28830,2,168,2,2,0,0,0,1,262,500,2024-07,Medium,High,0.5855088337644077
ORD02375,CUST0022,2024-07-16 20:00:00,Hyderabad,WH_North,391,16639,3,190,3,4,1,1,3,0,932,0,2024-07,Long,High,0.6763764233813174
ORD02376,CUST0459,2024-07-16 22:00:00,Delhi,WH_North,492,33477,13,100,3,4,1,1,1,0,1134,0,2024-07,Long,Low,0.7102551385192407
ORD02377,CUST0539,2024-07-17 00:00:00,Chennai,WH_North,99,5483,3,157,5,10,1,5,0,0,748,0,2024-07,Medium,High,0.624281723754634
ORD02378,CUST0707,2024-07-17 02:00:00,Pune,WH_South,450,40409,13,231,2,4,1,2,1,0,1150,0,2024-07,Long,High,0.6878268092044153
ORD02379,CUST0849,2024-07-17 04:00:00,Mumbai,WH_North,365,43386,3,196,5,5,0,0,0,0,780,0,2024-07,Long,High,0.5265163680146286
ORD02380,CUST0382,2024-07-17 06:00:00,Delhi,WH_South,233,49529,4,107,3,3,0,0,0,1,516,500,2024-07,Long,Medium,0.39253497427399403
ORD02381,CUST0748,2024-07-17 08:00:00,Kolkata,WH_South,129,21829,3,85,7,7,0,0,2,0,308,0,2024-07,Medium,Low,0.6011718829997593
ORD02382,CUST0440,2024-07-17 10:00:00,Delhi,WH_South,262,37234,2,77,5,7,1,2,2,0,774,0,2024-07,Long,Low,0.6639959789987343
ORD02383,CUST0604,2024-07-17 12:00:00,Mumbai,WH_North,326,43337,9,245,5,7,1,2,1,0,902,0,2024-07,Long,High,0.5315756795352019
ORD02384,CUST0989,2024-07-17 14:00:00,Kolkata,WH_West,491,9318,6,180,5,6,1,1,0,0,1132,0,2024-07,Long,High,0.5351436948794421
ORD02385,CUST0021,2024-07-17 16:00:00,Delhi,WH_North,373,11418,3,150,3,2,0,0,4,0,796,0,2024-07,Long,Medium,0.5200237569155157
ORD02386,CUST0303,2024-07-17 18:00:00,Kolkata,WH_North,430,42918,9,156,2,4,1,2,1,0,1110,0,2024-07,Long,High,0.6130780270135292
ORD02387,CUST0976,2024-07-17 20:00:00,Pune,WH_East,240,1750,4,138,7,8,1,1,3,0,630,0,2024-07,Long,Medium,0.510292075543004
ORD02388,CUST0869,2024-07-17 22:00:00,Pune,WH_South,166,5258,4,218,7,11,1,4,1,1,782,500,2024-07,Long,High,0.6341855874168876
ORD02389,CUST0955,2024-07-18 00:00:00,Mumbai,WH_West,46,37631,8,84,7,8,1,1,0,0,242,0,2024-07,Short,Low,0.679024203158792
ORD02390,CUST0084,2024-07-18 02:00:00,Mumbai,WH_East,280,2663,7,142,5,5,0,0,0,0,610,0,2024-07,Long,Medium,0.5099822873276163
ORD02391,CUST0774,2024-07-18 04:00:00,Kolkata,WH_West,357,43083,7,154,3,3,0,0,1,0,764,0,2024-07,Long,High,0.5724649487805706
ORD02392,CUST0659,2024-07-18 06:00:00,Bangalore,WH_West,72,35121,10,125,7,7,0,0,2,0,194,0,2024-07,Medium,Medium,0.5883554934836139
ORD02393,CUST0953,2024-07-18 08:00:00,Hyderabad,WH_South,177,17637,7,133,5,7,1,2,1,0,604,0,2024-07,Long,Medium,0.6156237442112067
ORD02394,CUST0453,2024-07-18 10:00:00,Delhi,WH_North,496,32603,10,125,2,4,1,2,2,0,1242,0,2024-07,Long,Medium,0.6187608206403216
ORD02395,CUST0387,2024-07-18 12:00:00,Delhi,WH_South,335,22332,11,99,5,5,0,0,2,0,720,0,2024-07,Long,Low,0.5978273641417673
ORD02396,CUST0507,2024-07-18 14:00:00,Bangalore,WH_South,129,2368,5,149,7,7,0,0,2,1,308,500,2024-07,Medium,Medium,0.31388044833696116
ORD02397,CUST0257,2024-07-18 16:00:00,Bangalore,WH_East,174,49833,7,207,7,7,0,0,1,0,398,0,2024-07,Long,High,0.4750261990500468
ORD02398,CUST0570,2024-07-18 18:00:00,Bangalore,WH_South,51,48836,4,121,2,6,1,4,3,0,552,0,2024-07,Medium,Medium,0.7171194236669117
ORD02399,CUST0892,2024-07-18 20:00:00,Chennai,WH_North,265,42362,8,164,3,3,0,0,1,0,580,0,2024-07,Long,High,0.547429938250537
ORD02400,CUST0934,2024-07-18 22:00:00,Chennai,WH_West,221,20228,9,126,2,2,0,0,2,0,492,0,2024-07,Long,Medium,0.5707805340672202
ORD02401,CUST0527,2024-07-19 00:00:00,Kolkata,WH_South,309,38506,13,170,2,2,0,0,0,0,668,0,2024-07,Long,High,0.5142342082996634
ORD02402,CUST0162,2024-07-19 02:00:00,Chennai,WH_West,128,28529,12,247,7,8,1,1,5,0,406,0,2024-07,Medium,High,0.658952774337472
ORD02403,CUST0957,2024-07-19 04:00:00,Pune,WH_South,297,40357,3,103,7,9,1,2,3,0,844,0,2024-07,Long,Medium,0.7016534386551829
ORD02404,CUST0163,2024-07-19 06:00:00,Pune,WH_West,166,28683,7,120,3,6,1,3,6,1,682,500,2024-07,Long,Medium,0.6411303506618308
ORD02405,CUST0832,2024-07-19 08:00:00,Mumbai,WH_South,205,23285,12,134,7,7,0,0,1,0,460,0,2024-07,Long,Medium,0.6187588766073132
ORD02406,CUST0793,2024-07-19 10:00:00,Kolkata,WH_East,458,19440,10,151,2,4,1,2,1,0,1166,0,2024-07,Long,High,0.5563654853051133
ORD02407,CUST0792,2024-07-19 12:00:00,Delhi,WH_West,406,5780,9,156,2,2,0,0,1,0,862,0,2024-07,Long,High,0.5774875378326171
ORD02408,CUST0524,2024-07-19 14:00:00,Hyderabad,WH_South,466,37512,1,228,3,8,1,5,0,0,1482,0,2024-07,Long,High,0.6971728543630524
ORD02409,CUST0786,2024-07-19 16:00:00,Mumbai,WH_South,279,2664,2,77,7,7,0,0,4,0,608,0,2024-07,Long,Low,0.43608639769800356
ORD02410,CUST0271,2024-07-19 18:00:00,Delhi,WH_East,210,27688,7,241,7,6,0,0,0,1,470,500,2024-07,Long,High,0.5741238280092165
ORD02411,CUST0492,2024-07-19 20:00:00,Delhi,WH_East,44,48417,13,157,2,3,1,1,2,1,238,500,2024-07,Short,High,0.6336128558692753
ORD02412,CUST0208,2024-07-19 22:00:00,Kolkata,WH_East,277,14588,2,70,2,2,0,0,4,0,604,0,2024-07,Long,Low,0.5347184020893018
ORD02413,CUST0539,2024-07-20 00:00:00,Bangalore,WH_West,192,18905,7,204,7,6,0,0,3,0,434,0,2024-07,Long,High,0.5728524464572515
ORD02414,CUST0584,2024-07-20 02:00:00,Bangalore,WH_West,359,3321,1,76,5,7,1,2,2,0,968,0,2024-07,Long,Low,0.6273820749348057
ORD02415,CUST0060,2024-07-20 04:00:00,Mumbai,WH_East,97,23016,3,126,2,4,1,2,1,1,444,500,2024-07,Medium,Medium,0.722767179952432
ORD02416,CUST0430,2024-07-20 06:00:00,Bangalore,WH_North,46,10973,5,99,2,3,1,1,2,1,242,500,2024-07,Short,Low,0.7044270925496986
ORD02417,CUST0985,2024-07-20 08:00:00,Delhi,WH_North,469,46954,14,206,2,4,1,2,2,0,1188,0,2024-07,Long,High,0.7286742277332003
ORD02418,CUST0657,2024-07-20 10:00:00,Bangalore,WH_South,383,43030,12,216,3,4,1,1,1,1,916,500,2024-07,Long,High,0.6670907835981528
ORD02419,CUST0605,2024-07-20 12:00:00,Chennai,WH_North,111,39237,14,106,7,8,1,1,2,1,372,500,2024-07,Medium,Medium,0.7111505783843464
ORD02420,CUST0309,2024-07-20 14:00:00,Bangalore,WH_South,332,12678,11,168,7,8,1,1,2,0,814,0,2024-07,Long,High,0.6830042434219219
ORD02421,CUST0520,2024-07-20 16:00:00,Delhi,WH_West,69,39436,6,214,7,9,1,2,0,0,388,0,2024-07,Medium,High,0.7108188220956191
ORD02422,CUST0591,2024-07-20 18:00:00,Kolkata,WH_West,369,27518,13,113,2,2,0,0,0,0,788,0,2024-07,Long,Medium,0.5153331814830194
ORD02423,CUST0027,2024-07-20 20:00:00,Mumbai,WH_North,313,17597,9,97,7,7,0,0,5,1,676,500,2024-07,Long,Low,0.6914375863566863
ORD02424,CUST0686,2024-07-20 22:00:00,Hyderabad,WH_West,488,14596,9,199,7,8,1,1,1,0,1126,0,2024-07,Long,High,0.6443714004830582
ORD02425,CUST0562,2024-07-21 00:00:00,Bangalore,WH_East,139,40471,3,207,7,8,1,1,7,0,428,0,2024-07,Medium,High,0.5756252860887203
ORD02426,CUST0199,2024-07-21 02:00:00,Pune,WH_East,498,4045,14,205,3,5,1,2,1,0,1246,0,2024-07,Long,High,0.8285830363773979
ORD02427,CUST0387,2024-07-21 04:00:00,Pune,WH_North,393,25298,8,200,3,3,0,0,4,0,836,0,2024-07,Long,High,0.5883216467370638
ORD02428,CUST0349,2024-07-21 06:00:00,Delhi,WH_North,28,1363,13,53,2,2,0,0,2,0,106,0,2024-07,Short,Low,0.5348764522809172
ORD02429,CUST0960,2024-07-21 08:00:00,Hyderabad,WH_South,32,16648,4,180,7,7,0,0,0,0,114,0,2024-07,Short,High,0.4642193869380787
ORD02430,CUST0940,2024-07-21 10:00:00,Hyderabad,WH_West,66,21509,7,110,2,2,0,0,4,0,182,0,2024-07,Medium,Medium,0.5312855886037013
ORD02431,CUST0693,2024-07-21 12:00:00,Chennai,WH_South,495,18309,6,145,2,4,1,2,2,0,1240,0,2024-07,Long,Medium,0.6151157137073899
ORD02432,CUST0536,2024-07-21 14:00:00,Hyderabad,WH_South,277,19188,8,53,2,3,1,1,2,1,704,500,2024-07,Long,Low,0.6424443319993824
ORD02433,CUST0828,2024-07-21 16:00:00,Pune,WH_East,233,1153,6,114,2,4,1,2,1,0,716,0,2024-07,Long,Medium,0.623191133864259
ORD02434,CUST0378,2024-07-21 18:00:00,Kolkata,WH_East,24,8629,4,189,2,3,1,1,0,0,198,0,2024-07,Short,High,0.6607302140255864
ORD02435,CUST0899,2024-07-21 20:00:00,Delhi,WH_East,7,26918,2,190,2,5,1,3,1,1,364,500,2024-07,Short,High,0.7629821917119844
ORD02436,CUST0916,2024-07-21 22:00:00,Delhi,WH_East,425,23618,7,211,3,8,1,5,3,0,1400,0,2024-07,Long,High,0.617433468592839
ORD02437,CUST0558,2024-07-22 00:00:00,Bangalore,WH_South,222,943,11,173,5,7,1,2,2,0,694,0,2024-07,Long,High,0.6638782423452565
ORD02438,CUST0527,2024-07-22 02:00:00,Bangalore,WH_East,403,27541,13,236,3,6,1,3,4,0,1156,0,2024-07,Long,High,0.7213284685103205
ORD02439,CUST0153,2024-07-22 04:00:00,Bangalore,WH_West,311,24343,11,142,2,3,1,1,0,0,772,0,2024-07,Long,Medium,0.5473009598967661
ORD02440,CUST0734,2024-07-22 06:00:00,Pune,WH_East,436,21553,4,80,5,9,1,4,0,0,1322,0,2024-07,Long,Low,0.7578504852751675
ORD02441,CUST0206,2024-07-22 08:00:00,Pune,WH_East,140,31348,13,120,5,8,1,3,3,0,630,0,2024-07,Medium,Medium,0.7055764788789852
ORD02442,CUST0455,2024-07-22 10:00:00,Pune,WH_East,401,38374,9,190,7,12,1,5,1,0,1352,0,2024-07,Long,High,0.6799241682876682
ORD02443,CUST0273,2024-07-22 12:00:00,Pune,WH_North,436,37704,9,231,2,3,1,1,4,0,1022,0,2024-07,Long,High,0.7197903184345329
ORD02444,CUST0894,2024-07-22 14:00:00,Pune,WH_West,7,42740,7,51,2,4,1,2,3,1,264,500,2024-07,Short,Low,0.7056714748307139
ORD02445,CUST0236,2024-07-22 16:00:00,Pune,WH_West,197,36307,5,210,3,4,1,1,3,0,544,0,2024-07,Long,High,0.6982814642911555
ORD02446,CUST0852,2024-07-22 18:00:00,Kolkata,WH_South,77,28713,3,99,5,5,0,0,1,0,204,0,2024-07,Medium,Low,0.48654093713581936
ORD02447,CUST0740,2024-07-22 20:00:00,Pune,WH_South,419,8791,3,184,5,5,0,0,5,0,888,0,2024-07,Long,High,0.46679275481051263
ORD02448,CUST0521,2024-07-22 22:00:00,Hyderabad,WH_East,365,43546,9,195,2,5,1,3,1,1,1080,500,2024-07,Long,High,0.6004807809620902
ORD02449,CUST0678,2024-07-23 00:00:00,Hyderabad,WH_North,122,16785,9,228,7,7,0,0,1,1,294,500,2024-07,Medium,High,0.5666478056503185
ORD02450,CUST0944,2024-07-23 02:00:00,Chennai,WH_South,158,27386,12,57,2,3,1,1,2,0,466,0,2024-07,Long,Low,0.7323805748677963
ORD02451,CUST0956,2024-07-23 04:00:00,Kolkata,WH_South,213,14444,13,104,5,5,0,0,0,0,476,0,2024-07,Long,Medium,0.6601585331558966
ORD02452,CUST0831,2024-07-23 06:00:00,Bangalore,WH_East,444,36005,11,92,7,7,0,0,1,0,938,0,2024-07,Long,Low,0.5277973562881247
ORD02453,CUST0726,2024-07-23 08:00:00,Mumbai,WH_East,38,23840,4,236,7,10,1,3,1,1,426,500,2024-07,Short,High,0.7361967485721934
ORD02454,CUST0501,2024-07-23 10:00:00,Pune,WH_South,141,30525,11,79,5,8,1,3,0,0,632,0,2024-07,Medium,Low,0.6326817196342202
ORD02455,CUST0117,2024-07-23 12:00:00,Chennai,WH_South,322,2107,1,108,2,3,1,1,5,1,794,500,2024-07,Long,Medium,0.6004976888880363
ORD02456,CUST0386,2024-07-23 14:00:00,Mumbai,WH_West,124,3453,13,58,2,2,0,0,4,0,298,0,2024-07,Medium,Low,0.41807183710409845
ORD02457,CUST0344,2024-07-23 16:00:00,Hyderabad,WH_North,119,45441,10,117,2,3,1,1,0,0,388,0,2024-07,Medium,Medium,0.6371486912127609
ORD02458,CUST0584,2024-07-23 18:00:00,Chennai,WH_West,17,6433,5,216,3,4,1,1,1,0,184,0,2024-07,Short,High,0.7546116351993263
ORD02459,CUST0395,2024-07-23 20:00:00,Chennai,WH_South,73,11886,14,130,3,3,0,0,2,0,196,0,2024-07,Medium,Medium,0.5578224842612839
ORD02460,CUST0064,2024-07-23 22:00:00,Delhi,WH_West,429,48489,8,188,7,7,0,0,3,0,908,0,2024-07,Long,High,0.44109867569777406
ORD02461,CUST0717,2024-07-24 00:00:00,Hyderabad,WH_West,337,5182,10,172,2,3,1,1,3,0,824,0,2024-07,Long,High,0.720082639922514
ORD02462,CUST0721,2024-07-24 02:00:00,Hyderabad,WH_South,261,48121,4,179,3,3,0,0,4,1,572,500,2024-07,Long,High,0.5276362774951909
ORD02463,CUST0072,2024-07-24 04:00:00,Kolkata,WH_East,93,44552,10,72,7,9,1,2,4,0,436,0,2024-07,Medium,Low,0.7665242671225084
ORD02464,CUST0789,2024-07-24 06:00:00,Chennai,WH_South,51,11654,10,240,5,5,0,0,2,0,152,0,2024-07,Medium,High,0.4684620899717914
ORD02465,CUST0274,2024-07-24 08:00:00,Pune,WH_East,264,9547,4,71,5,6,1,1,1,0,678,0,2024-07,Long,Low,0.7140688546968971
ORD02466,CUST0990,2024-07-24 10:00:00,Hyderabad,WH_South,232,23493,13,238,2,2,0,0,5,0,514,0,2024-07,Long,High,0.42624449462595315
ORD02467,CUST0320,2024-07-24 12:00:00,Chennai,WH_South,451,10838,12,203,5,10,1,5,1,0,1452,0,2024-07,Long,High,0.7168357524020118
ORD02468,CUST0338,2024-07-24 14:00:00,Kolkata,WH_South,184,14823,14,189,5,6,1,1,6,0,518,0,2024-07,Long,High,0.7548800847719883
ORD02469,CUST0366,2024-07-24 16:00:00,Pune,WH_North,14,38193,9,209,5,4,0,0,3,0,78,0,2024-07,Short,High,0.47782986484675427
ORD02470,CUST0495,2024-07-24 18:00:00,Kolkata,WH_East,288,24134,9,58,7,8,1,1,1,0,726,0,2024-07,Long,Low,0.5745849108955167
ORD02471,CUST0607,2024-07-24 20:00:00,Delhi,WH_North,381,26792,7,246,5,8,1,3,1,1,1112,500,2024-07,Long,High,0.6600232120753985
ORD02472,CUST0166,2024-07-24 22:00:00,Pune,WH_South,130,39051,10,139,5,7,1,2,2,1,510,500,2024-07,Medium,Medium,0.6389063791626912
ORD02473,CUST0544,2024-07-25 00:00:00,Chennai,WH_West,138,45611,8,248,7,9,1,2,4,1,526,500,2024-07,Medium,High,0.5506340003771015
ORD02474,CUST0011,2024-07-25 02:00:00,Hyderabad,WH_North,159,10417,12,82,3,3,0,0,1,0,368,0,2024-07,Long,Low,0.4488626944205009
ORD02475,CUST0301,2024-07-25 04:00:00,Hyderabad,WH_East,252,10645,12,201,7,9,1,2,1,1,754,500,2024-07,Long,High,0.6811353609973726
ORD02476,CUST0729,2024-07-25 06:00:00,Chennai,WH_South,144,30217,4,138,3,5,1,2,4,1,538,500,2024-07,Medium,Medium,0.644033075993032
ORD02477,CUST0801,2024-07-25 08:00:00,Chennai,WH_North,322,39991,8,144,7,8,1,1,0,1,794,500,2024-07,Long,Medium,0.6021682757679939
ORD02478,CUST0102,2024-07-25 10:00:00,Chennai,WH_West,440,49836,14,118,2,5,1,3,1,0,1230,0,2024-07,Long,Medium,0.7134742091936613
ORD02479,CUST0425,2024-07-25 12:00:00,Bangalore,WH_North,180,17405,6,87,5,5,0,0,3,0,410,0,2024-07,Long,Low,0.594273247792906
ORD02480,CUST0392,2024-07-25 14:00:00,Pune,WH_East,327,30773,13,188,3,3,0,0,2,0,704,0,2024-07,Long,High,0.5245611266356829
ORD02481,CUST0779,2024-07-25 16:00:00,Hyderabad,WH_North,178,26734,3,209,7,10,1,3,0,1,706,500,2024-07,Long,High,0.7135735976870162
ORD02482,CUST0214,2024-07-25 18:00:00,Pune,WH_West,485,13849,7,113,3,4,1,1,1,0,1120,0,2024-07,Long,Medium,0.7426951591708449
ORD02483,CUST0691,2024-07-25 20:00:00,Kolkata,WH_West,78,1502,3,121,3,2,0,0,2,0,206,0,2024-07,Medium,Medium,0.39387899920483976
ORD02484,CUST0088,2024-07-25 22:00:00,Hyderabad,WH_East,355,39534,11,69,5,5,0,0,1,0,760,0,2024-07,Long,Low,0.5597247184868054
ORD02485,CUST0553,2024-07-26 00:00:00,Bangalore,WH_West,147,33073,7,83,3,6,1,3,0,1,644,500,2024-07,Medium,Low,0.6836045642691856
ORD02486,CUST0401,2024-07-26 02:00:00,Chennai,WH_South,459,28303,5,160,7,6,0,0,1,0,968,0,2024-07,Long,High,0.5502483401572532
ORD02487,CUST0588,2024-07-26 04:00:00,Delhi,WH_West,296,11830,4,91,2,1,0,0,3,0,642,0,2024-07,Long,Low,0.5377877685707947
ORD02488,CUST0889,2024-07-26 06:00:00,Chennai,WH_South,402,27004,3,185,2,2,0,0,0,0,854,0,2024-07,Long,High,0.6754607717008945
ORD02489,CUST0046,2024-07-26 08:00:00,Chennai,WH_North,116,15480,8,115,5,9,1,4,3,0,682,0,2024-07,Medium,Medium,0.6586384868223568
ORD02490,CUST0672,2024-07-26 10:00:00,Bangalore,WH_South,210,7517,4,70,7,11,1,4,3,0,870,0,2024-07,Long,Low,0.5410919626225692
ORD02491,CUST0463,2024-07-26 12:00:00,Pune,WH_South,135,41853,8,128,7,8,1,1,2,0,420,0,2024-07,Medium,Medium,0.6599427824196801
ORD02492,CUST0592,2024-07-26 14:00:00,Hyderabad,WH_North,373,16511,10,119,2,3,1,1,1,0,896,0,2024-07,Long,Medium,0.5779731713996076
ORD02493,CUST0310,2024-07-26 16:00:00,Chennai,WH_West,114,18501,3,54,7,7,0,0,4,0,278,0,2024-07,Medium,Low,0.4218693343670833
ORD02494,CUST0086,2024-07-26 18:00:00,Hyderabad,WH_South,374,17544,10,116,3,3,0,0,1,0,798,0,2024-07,Long,Medium,0.5671799564853274
ORD02495,CUST0092,2024-07-26 20:00:00,Mumbai,WH_West,71,38792,13,220,5,8,1,3,3,1,492,500,2024-07,Medium,High,0.5593466248153915
ORD02496,CUST0660,2024-07-26 22:00:00,Kolkata,WH_North,386,5750,9,65,2,2,0,0,1,0,822,0,2024-07,Long,Low,0.5767744763576544
ORD02497,CUST0673,2024-07-27 00:00:00,Pune,WH_East,90,40780,6,148,5,6,1,1,3,0,330,0,2024-07,Medium,Medium,0.6931980589035861
ORD02498,CUST0714,2024-07-27 02:00:00,Hyderabad,WH_West,279,23789,5,122,3,4,1,1,2,1,708,500,2024-07,Long,Medium,0.6521958048264059
ORD02499,CUST0936,2024-07-27 04:00:00,Delhi,WH_West,231,33587,5,84,2,2,0,0,2,0,512,0,2024-07,Long,Low,0.6178666578764883
ORD02500,CUST0928,2024-07-27 06:00:00,Kolkata,WH_East,464,10916,13,132,7,8,1,1,3,0,1078,0,2024-07,Long,Medium,0.6450544153165241
ORD02501,CUST0242,2024-07-27 08:00:00,Delhi,WH_East,442,25659,3,220,7,8,1,1,0,0,1034,0,2024-07,Long,High,0.704831379458697
ORD02502,CUST0865,2024-07-27 10:00:00,Chennai,WH_North,329,36868,2,159,3,5,1,2,2,0,908,0,2024-07,Long,High,0.692948383526208
ORD02503,CUST0002,2024-07-27 12:00:00,Kolkata,WH_West,14,5779,6,88,2,2,0,0,3,0,78,0,2024-07,Short,Low,0.6695405707855814
ORD02504,CUST0225,2024-07-27 14:00:00,Hyderabad,WH_West,493,25657,11,59,5,5,0,0,2,1,1036,500,2024-07,Long,Low,0.5568858681803966
ORD02505,CUST0801,2024-07-27 16:00:00,Kolkata,WH_North,421,15994,1,197,2,3,1,1,4,0,992,0,2024-07,Long,High,0.6223901499128018
ORD02506,CUST0745,2024-07-27 18:00:00,Chennai,WH_West,401,45666,14,50,7,12,1,5,5,0,1352,0,2024-07,Long,Low,0.7181378822789687
ORD02507,CUST0973,2024-07-27 20:00:00,Bangalore,WH_South,388,26074,7,55,2,2,0,0,3,0,826,0,2024-07,Long,Low,0.40753724658679225
ORD02508,CUST0926,2024-07-27 22:00:00,Pune,WH_South,359,25833,5,230,2,7,1,5,0,0,1268,0,2024-07,Long,High,0.6846323788107695
ORD02509,CUST0929,2024-07-28 00:00:00,Delhi,WH_South,439,33550,4,223,7,9,1,2,0,0,1128,0,2024-07,Long,High,0.647863063509122
ORD02510,CUST0589,2024-07-28 02:00:00,Chennai,WH_West,292,32763,9,115,7,10,1,3,1,0,934,0,2024-07,Long,Medium,0.6741395514025801
ORD02511,CUST0116,2024-07-28 04:00:00,Bangalore,WH_South,463,33039,10,87,5,5,0,0,3,0,976,0,2024-07,Long,Low,0.5297407288348996
ORD02512,CUST0666,2024-07-28 06:00:00,Kolkata,WH_South,116,14530,1,210,2,2,0,0,1,0,282,0,2024-07,Medium,High,0.657151330891239
ORD02513,CUST0918,2024-07-28 08:00:00,Kolkata,WH_North,490,23221,11,116,7,7,0,0,1,0,1030,0,2024-07,Long,Medium,0.5632864897736632
ORD02514,CUST0103,2024-07-28 10:00:00,Chennai,WH_North,28,48570,4,149,3,3,0,0,3,0,106,0,2024-07,Short,Medium,0.5557553713266432
ORD02515,CUST0194,2024-07-28 12:00:00,Hyderabad,WH_East,295,5666,3,126,7,12,1,5,3,1,1140,500,2024-07,Long,Medium,0.6719814308188335
ORD02516,CUST0166,2024-07-28 14:00:00,Kolkata,WH_East,343,7621,6,84,5,5,0,0,0,0,736,0,2024-07,Long,Low,0.5048715192838039
ORD02517,CUST0871,2024-07-28 16:00:00,Hyderabad,WH_East,330,15177,5,94,5,6,1,1,2,0,810,0,2024-07,Long,Low,0.7465597247379376
ORD02518,CUST0090,2024-07-28 18:00:00,Hyderabad,WH_East,172,31741,7,199,3,2,0,0,2,0,394,0,2024-07,Long,High,0.5576326073391781
ORD02519,CUST0686,2024-07-28 20:00:00,Pune,WH_North,442,16873,13,117,5,7,1,2,3,1,1134,500,2024-07,Long,Medium,0.6744195516217445
ORD02520,CUST0122,2024-07-28 22:00:00,Hyderabad,WH_North,113,22373,1,66,2,2,0,0,1,0,276,0,2024-07,Medium,Low,0.5417150367408305
ORD02521,CUST0143,2024-07-29 00:00:00,Mumbai,WH_North,432,38164,13,54,5,5,0,0,1,0,914,0,2024-07,Long,Low,0.41874158152594654
ORD02522,CUST0994,2024-07-29 02:00:00,Pune,WH_South,194,49782,5,106,3,3,0,0,1,0,438,0,2024-07,Long,Medium,0.4207130239605688
ORD02523,CUST0106,2024-07-29 04:00:00,Bangalore,WH_South,494,1793,14,144,5,7,1,2,1,1,1238,500,2024-07,Long,Medium,0.8383489488635276
ORD02524,CUST0887,2024-07-29 06:00:00,Bangalore,WH_East,359,22943,2,217,3,3,0,0,4,0,768,0,2024-07,Long,High,0.5042138662095366
ORD02525,CUST0428,2024-07-29 08:00:00,Kolkata,WH_South,200,40225,2,79,5,5,0,0,2,0,450,0,2024-07,Long,Low,0.6132514986530299
ORD02526,CUST0305,2024-07-29 10:00:00,Kolkata,WH_West,37,49712,11,219,7,6,0,0,2,0,124,0,2024-07,Short,High,0.4382927799566093
ORD02527,CUST0872,2024-07-29 12:00:00,Hyderabad,WH_North,209,19095,11,56,3,7,1,4,4,0,868,0,2024-07,Long,Low,0.7582748773193457
ORD02528,CUST0971,2024-07-29 14:00:00,Pune,WH_East,316,10240,2,173,5,6,1,1,2,0,782,0,2024-07,Long,High,0.6647372669166038
ORD02529,CUST0317,2024-07-29 16:00:00,Pune,WH_East,424,13059,9,248,2,4,1,2,1,1,1098,500,2024-07,Long,High,0.738593267706029
ORD02530,CUST0963,2024-07-29 18:00:00,Mumbai,WH_West,186,43241,10,140,3,5,1,2,1,0,622,0,2024-07,Long,Medium,0.5975820510806072
ORD02531,CUST0635,2024-07-29 20:00:00,Hyderabad,WH_South,495,39544,3,196,3,3,0,0,8,0,1040,0,2024-07,Long,High,0.5855294059595328
ORD02532,CUST0902,2024-07-29 22:00:00,Mumbai,WH_East,151,22247,4,218,5,6,1,1,0,0,452,0,2024-07,Long,High,0.6149536383868139
